Flow_ID,Client_IP_1,Client_IP_2,Client_IP_3,Client_IP_4,Client_IP,Client_Port,Server_IP_1,Server_IP_2,Server_IP_3,Server_IP_4,Server_IP,Server_Port,Transport,Start,End,Duration,Frames,Payload_Bytes,TCP_Flags,File_ID,Gannt_Chart
16868,244,3,160,239,4093878511,39739,197,154,128,197,3315237061,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:08.,781,707284,  AP SF,1,
16872,77,197,210,181,1304810165,54061,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,20,11617,  APRS,1,
16873,77,197,210,213,1304810197,54242,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,19,11461,  APRS,1,
16874,244,3,160,239,4093878511,39740,128,83,72,150,2152941718,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1809,  AP SF,1,
16879,41,177,176,156,699510940,6443,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,15,3966,  AP SF,1,
16884,244,3,160,239,4093878511,39741,128,71,90,164,2152159908,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,13,4215,  AP SF,1,
16885,77,197,210,176,1304810160,15447,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,20,11699,  APRS,1,
16889,41,177,176,156,699510940,7830,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,15,3775,  AP SF,1,
16890,244,3,160,239,4093878511,39742,128,71,90,164,2152159908,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,13,4024,  AP SF,1,
16894,77,197,210,160,1304810144,6450,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,22,11558,  APRS,1,
16895,244,3,218,43,4093893163,2727,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:02.,65,38595,  AP SF,1,
16897,244,3,160,239,4093878511,39743,244,3,31,108,4093845356,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:02.,49,37864,  AP SF,1,
16905,77,197,217,218,1304811994,47855,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,19,11472,  APRS,1,
16908,77,197,210,2,1304809986,6939,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,19,11358,  APRS,1,
16910,77,197,210,159,1304810143,4032,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,19,11384,  APRS,1,
16914,41,177,219,152,699521944,12774,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1334,  AP SF,1,
16918,244,3,160,239,4093878511,39744,244,3,31,75,4093845323,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,11,1291,  AP SF,1,
16919,244,3,218,43,4093893163,8097,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,16,5180,  AP SF,1,
16921,77,197,210,106,1304810090,1103,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:03.,19,10756,  APRS,1,
16923,47,38,254,142,791084686,4347,41,177,26,13,699472397,80,TCP,12/17/2009 16:39,12/17/2009 16:40,00:20.,78,49702,  AP SF,1,
16927,244,3,160,239,4093878511,39745,117,246,95,43,1979080491,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,15,4729,  AP SF,1,
16931,244,3,218,43,4093893163,3439,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,10,1366,  AP SF,1,
16935,41,177,176,156,699510940,5553,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:03.,14,3686,  AP SF,1,
16936,41,177,176,156,699510940,16199,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,13,3728,  AP SF,1,
16937,244,3,160,239,4093878511,39746,128,71,90,164,2152159908,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:03.,13,3935,  AP SF,1,
16939,244,3,218,43,4093893163,5478,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,815,  AP SF,1,
16940,244,3,218,43,4093893163,4032,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:11.,1216,1030536,  AP SF,1,
16941,41,177,219,152,699521944,3975,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,11,2659,  AP SF,1,
16942,244,3,160,239,4093878511,39747,197,154,128,197,3315237061,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:11.,1132,1032082,  AP SF,1,
16944,244,3,160,239,4093878511,39748,244,186,155,13,4105870093,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,10,1520,  AP SF,1,
16945,244,3,160,239,4093878511,39749,128,71,90,164,2152159908,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,12,3977,  AP SF,1,
16949,244,3,160,239,4093878511,39750,244,3,31,75,4093845323,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,11,2541,  AP SF,1,
16957,219,186,34,128,3686408832,5371,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,12,1804,  AP SF,1,
16970,47,38,254,142,791084686,4348,41,177,26,13,699472397,80,TCP,12/17/2009 16:39,12/17/2009 16:40,00:20.,95,63450,  AP SF,1,
16971,47,38,254,142,791084686,4349,41,177,26,13,699472397,80,TCP,12/17/2009 16:39,12/17/2009 16:40,00:20.,67,36861,  AP SF,1,
16972,39,124,68,181,662455477,17128,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:40,00:28.,51,44239,  AP SF,1,
16973,39,124,68,181,662455477,17129,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:40,00:28.,18,3756,  AP SF,1,
16974,39,124,68,181,662455477,17130,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:40,00:28.,19,5615,  AP SF,1,
16975,39,124,68,181,662455477,17131,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:40,00:28.,19,4218,  AP SF,1,
16976,39,124,68,181,662455477,17132,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:40,00:28.,23,6574,  AP SF,1,
16977,39,124,68,181,662455477,17133,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:40,00:28.,17,2939,  AP SF,1,
16978,77,197,210,67,1304810051,25691,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:06.,22,13892,  APRS,1,
16979,244,3,153,48,4093876528,1780,41,177,117,203,699495883,1799,TCP,12/17/2009 16:39,12/17/2009 16:39,00:05.,17,4812,  AP   ,1,
16980,77,197,210,213,1304810197,54407,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,19,11906,  APRS,1,
16981,193,77,145,67,3243086147,3806,41,177,98,176,699490992,80,TCP,12/17/2009 16:39,12/17/2009 16:40,00:36.,76,56710,  APRSF,1,
16982,77,197,210,181,1304810165,54363,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,21,11635,  APRS,1,
16992,244,3,160,204,4093878476,17509,244,3,160,89,4093878361,443,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,13,3033,  AP SF,1,
16999,77,197,210,176,1304810160,15697,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,20,11811,  APRS,1,
17000,41,177,194,186,699515578,1086,41,177,98,220,699491036,7030,TCP,12/17/2009 16:39,12/17/2009 16:39,00:02.,11,1725,  AP   ,1,
17001,244,3,160,239,4093878511,39751,128,83,72,150,2152941718,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1670,  AP SF,1,
17002,41,177,176,156,699510940,15129,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,15,3929,  AP SF,1,
17003,244,3,160,239,4093878511,39752,128,71,90,164,2152159908,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,13,4178,  AP SF,1,
17016,145,111,95,56,2439995192,13368,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,54,27911,  AP SF,1,
17020,244,3,160,239,4093878511,39753,122,57,210,253,2050609917,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,40,27801,  AP SF,1,
17021,151,77,75,199,2538425287,14077,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,15,5418,  AP SF,1,
17022,244,3,160,239,4093878511,39754,244,3,31,75,4093845323,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,14,5064,  AP SF,1,
17023,219,186,34,128,3686408832,8587,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,12,1928,  AP SF,1,
17024,244,176,48,13,4105187341,13330,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,891,  AP SF,1,
17025,41,177,219,152,699521944,8581,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,2112,  AP SF,1,
17026,47,38,254,142,791084686,4350,41,177,26,13,699472397,80,TCP,12/17/2009 16:39,12/17/2009 16:40,00:20.,48,20023,  AP SF,1,
17028,244,3,160,239,4093878511,39755,244,3,31,75,4093845323,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,11,2061,  AP SF,1,
17029,151,77,75,199,2538425287,5830,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,14,3296,  AP SF,1,
17030,41,177,219,152,699521944,15063,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,16,5582,  AP SF,1,
17031,244,3,160,239,4093878511,39756,244,3,31,75,4093845323,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,14,5212,  AP SF,1,
17032,244,3,160,239,4093878511,39757,244,3,31,75,4093845323,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,13,3073,  AP SF,1,
17033,41,177,159,194,699506626,8903,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,20,9632,  AP SF,1,
17034,244,3,31,108,4093845356,8012,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,11,764,  AP SF,1,
17035,244,3,160,239,4093878511,39758,48,151,224,224,815259872,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,21,9517,  AP SF,1,
17036,244,3,31,108,4093845356,7489,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,11,907,  AP SF,1,
17037,244,3,31,108,4093845356,11263,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,11,934,  AP SF,1,
17038,244,3,31,108,4093845356,12710,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,17,4498,  AP SF,1,
17039,77,197,210,2,1304809986,7227,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,20,11862,  APRS,1,
17040,77,197,217,218,1304811994,48049,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,21,11382,  APRS,1,
17041,145,111,95,56,2439995192,13430,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1346,  AP SF,1,
17042,244,3,218,43,4093893163,12842,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,71,43413,  AP SF,1,
17043,145,111,95,56,2439995192,7890,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1339,  AP SF,1,
17044,244,3,218,43,4093893163,3940,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,17,6436,  AP SF,1,
17047,77,197,210,159,1304810143,4395,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,22,11533,  APRS,1,
17049,219,186,34,128,3686408832,16127,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,12,2244,  AP SF,1,
17050,244,3,160,239,4093878511,39759,128,83,72,150,2152941718,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1795,  AP SF,1,
17056,244,3,160,239,4093878511,39760,117,246,95,43,1979080491,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,54,43158,  AP SF,1,
17057,244,3,160,239,4093878511,39761,117,246,95,43,1979080491,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,16,6157,  AP SF,1,
17061,41,177,219,152,699521944,2575,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,13,3418,  AP SF,1,
17062,145,111,95,56,2439995192,9266,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1357,  AP SF,1,
17063,77,197,210,123,1304810107,44832,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,21,11475,  APRS,1,
17064,244,3,160,239,4093878511,39762,122,57,210,253,2050609917,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1313,  AP SF,1,
17065,244,3,160,239,4093878511,39763,122,57,210,253,2050609917,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1321,  AP SF,1,
17066,244,3,160,239,4093878511,39764,244,3,31,75,4093845323,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,13,3179,  AP SF,1,
17067,244,3,160,239,4093878511,39765,122,57,210,253,2050609917,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1330,  AP SF,1,
17068,151,77,75,199,2538425287,3978,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,12,2568,  AP SF,1,
17069,244,3,160,239,4093878511,39766,244,3,31,75,4093845323,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,11,2466,  AP SF,1,
17070,244,3,160,239,4093878511,39767,128,83,72,150,2152941718,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,2110,  AP SF,1,
17074,208,51,205,98,3493055842,1181,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:40,00:17.,25,12063,  AP SF,1,
17075,215,203,64,144,3620421776,1837,41,177,98,176,699490992,80,TCP,12/17/2009 16:39,12/17/2009 16:40,00:34.,84,56967,  AP SF,1,
17077,145,111,95,56,2439995192,16251,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1343,  AP SF,1,
17079,244,176,48,13,4105187341,10583,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1042,  AP SF,1,
17080,77,197,210,181,1304810165,54584,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,20,11427,  APRS,1,
17084,77,197,210,239,1304810223,12091,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,23,10412,  APRS,1,
17093,244,3,160,239,4093878511,39768,122,57,210,253,2050609917,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1317,  AP SF,1,
17094,145,111,95,56,2439995192,6460,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1343,  AP SF,1,
17095,145,111,95,56,2439995192,13355,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1343,  AP SF,1,
17099,219,186,34,128,3686408832,9150,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,12,2312,  AP SF,1,
17100,77,197,210,213,1304810197,54620,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,20,11425,  APRS,1,
17101,151,77,75,199,2538425287,13672,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,11,2021,  AP SF,1,
17104,244,3,160,239,4093878511,39769,244,3,31,75,4093845323,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,11,1986,  AP SF,1,
17107,151,77,75,199,2538425287,8767,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,52,35314,  AP SF,1,
17108,244,3,160,239,4093878511,39770,244,3,31,75,4093845323,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,43,33181,  AP SF,1,
17109,41,177,98,57,699490873,35444,82,242,98,77,1391616589,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,11,1682,  AP SF,1,
17113,145,111,95,56,2439995192,3731,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1322,  AP SF,1,
17114,77,197,210,176,1304810160,16104,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,18,11486,  APRS,1,
17115,244,3,160,239,4093878511,39771,122,57,210,253,2050609917,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1317,  AP SF,1,
17116,145,111,95,56,2439995192,5384,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1330,  AP SF,1,
17117,244,3,160,239,4093878511,39772,122,57,210,253,2050609917,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1317,  AP SF,1,
17118,244,3,160,239,4093878511,39773,122,57,210,253,2050609917,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1296,  AP SF,1,
17119,244,3,160,239,4093878511,39774,122,57,210,253,2050609917,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1303,  AP SF,1,
17120,145,111,95,56,2439995192,15895,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1324,  AP SF,1,
17121,244,3,160,239,4093878511,39775,122,57,210,253,2050609917,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1298,  AP SF,1,
17128,41,177,219,152,699521944,13107,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,11,2673,  AP SF,1,
17129,244,3,160,239,4093878511,39776,128,83,72,150,2152941718,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,2178,  AP SF,1,
17130,244,3,160,239,4093878511,39777,244,3,31,75,4093845323,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,11,2555,  AP SF,1,
17131,77,197,210,48,1304810032,61657,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,22,8626,  APRS,1,
17132,41,177,4,139,699466891,56588,244,3,41,84,4093847892,9992,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,9,1127,  AP SF,1,
17136,145,111,95,56,2439995192,15197,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1330,  AP SF,1,
17137,244,3,160,239,4093878511,39778,122,57,210,253,2050609917,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1303,  AP SF,1,
17138,219,186,34,128,3686408832,9881,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,12,2190,  AP SF,1,
17139,145,111,95,56,2439995192,5970,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1343,  AP SF,1,
17143,145,111,95,56,2439995192,7500,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1350,  AP SF,1,
17144,244,3,160,239,4093878511,39779,122,57,210,253,2050609917,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1317,  AP SF,1,
17145,145,111,95,56,2439995192,7251,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,60,33083,  AP SF,1,
17146,244,3,160,239,4093878511,39780,122,57,210,253,2050609917,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1323,  AP SF,1,
17147,244,3,153,34,4093876514,55931,41,177,3,145,699466641,443,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,52,23248,  APRSF,1,
17148,244,3,160,239,4093878511,39781,122,57,210,253,2050609917,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,46,33073,  AP SF,1,
17149,128,67,31,203,2151882699,27652,244,3,210,197,4093891269,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,68,35857,  AP S,1,
17150,77,197,210,2,1304809986,7474,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,19,11377,  APRS,1,
17151,244,3,153,34,4093876514,55932,41,177,3,145,699466641,443,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,41,16485,  APRSF,1,
17152,77,197,217,218,1304811994,48280,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,21,11481,  APRS,1,
17153,145,111,95,56,2439995192,8245,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:03.,12,1515,  AP SF,1,
17154,77,197,210,159,1304810143,4870,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,19,11461,  APRS,1,
17156,244,3,218,43,4093893163,11211,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:40,00:28.,4649,3043909,  AP SF,1,
17157,77,197,210,82,1304810066,28164,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,20,11779,  APRS,1,
17158,244,3,160,239,4093878511,39782,122,57,210,253,2050609917,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1303,  AP SF,1,
17159,244,3,160,239,4093878511,39783,244,186,155,13,4105870093,80,TCP,12/17/2009 16:39,12/17/2009 16:40,00:28.,3171,3044500,  AP SF,1,
17160,77,197,210,123,1304810107,45328,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,20,12134,  APRS,1,
17162,244,3,160,239,4093878511,39784,128,83,72,150,2152941718,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,2056,  AP SF,1,
17165,244,3,218,43,4093893163,10318,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,12,1377,  AP SF,1,
17167,244,3,160,239,4093878511,39785,117,246,95,43,1979080491,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,1015,  AP SF,1,
17169,244,3,218,43,4093893163,15886,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,12,1214,  AP SF,1,
17170,244,3,218,43,4093893163,8044,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,13,2574,  AP SF,1,
17171,244,3,218,43,4093893163,10527,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,15,4767,  AP SF,1,
17172,244,3,218,43,4093893163,8657,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,12,1163,  AP SF,1,
17174,244,3,218,43,4093893163,2876,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,12,1155,  AP SF,1,
17176,244,3,160,239,4093878511,39786,117,246,95,43,1979080491,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,852,  AP SF,1,
17177,244,3,160,239,4093878511,39787,117,246,95,43,1979080491,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,12,2212,  AP SF,1,
17178,244,3,160,239,4093878511,39788,117,246,95,43,1979080491,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,14,4405,  AP SF,1,
17179,244,3,160,239,4093878511,39789,117,246,95,43,1979080491,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,801,  AP SF,1,
17180,244,3,160,239,4093878511,39790,117,246,95,43,1979080491,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,793,  AP SF,1,
17198,77,197,210,181,1304810165,54764,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:02.,23,10407,  APRS,1,
17199,241,22,194,12,4044800524,2857,41,177,98,127,699490943,210,TCP,12/17/2009 16:39,12/17/2009 16:39,00:02.,14,313,  AP SF,1,
17203,244,3,218,43,4093893163,9215,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,12,1252,  AP SF,1,
17204,68,157,168,45,1151182893,38347,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:40,00:10.,112,37963,  AP SF,1,
17207,77,197,210,48,1304810032,61793,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,21,12151,  APRS,1,
17208,41,177,219,152,699521944,2408,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,2126,  AP SF,1,
17209,219,186,34,128,3686408832,13425,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,12,2206,  AP SF,1,
17216,77,197,210,213,1304810197,54801,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,20,11482,  APRS,1,
17217,244,3,160,239,4093878511,39791,117,246,95,43,1979080491,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,890,  AP SF,1,
17220,244,3,160,239,4093878511,39792,244,3,31,75,4093845323,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,11,2075,  AP SF,1,
17230,41,177,219,152,699521944,13050,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,58,35506,  AP SF,1,
17231,244,3,160,239,4093878511,39793,244,3,31,75,4093845323,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,43,33357,  AP SF,1,
17238,244,3,160,239,4093878511,39794,128,83,72,150,2152941718,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:00.,10,2073,  AP SF,1,
17239,77,197,210,176,1304810160,16460,41,177,26,176,699472560,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,22,11401,  APRS,1,
17240,219,186,34,128,3686408832,7875,244,3,160,239,4093878511,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,12,2251,  AP SF,1,
17246,128,67,31,203,2151882699,42446,244,3,210,197,4093891269,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,56,32292,  AP S,1,
17247,128,67,31,203,2151882699,31560,244,3,210,197,4093891269,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,23,9825,  AP S,1,
17248,128,67,31,203,2151882699,28073,244,3,210,197,4093891269,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,22,10288,  AP S,1,
17249,128,67,31,203,2151882699,61631,244,3,210,197,4093891269,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,44,22859,  AP S,1,
17250,128,67,31,203,2151882699,37555,244,3,210,197,4093891269,80,TCP,12/17/2009 16:39,12/17/2009 16:39,00:01.,78,47092,  AP S,1,
