Flow_ID,Client_IP_1,Client_IP_2,Client_IP_3,Client_IP_4,Client_IP,Client_Port,Server_IP_1,Server_IP_2,Server_IP_3,Server_IP_4,Server_IP,Server_Port,Transport,Start,End,Duration,Frames,Payload_Bytes,TCP_Flags,File_ID,Gannt_Chart
10018,77,197,210,224,1304810208,35346,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,22,11963,  APRS,1,
10019,244,3,153,34,4093876514,56078,41,177,3,145,699466641,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,19,1619,  APRSF,1,
10020,244,3,153,25,4093876505,50421,41,177,3,75,699466571,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,16,1845,  AP SF,1,
10021,244,3,153,34,4093876514,56079,41,177,3,145,699466641,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,43,16485,  APRSF,1,
10022,244,3,153,34,4093876514,56080,41,177,3,145,699466641,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,28,7868,  APRSF,1,
10026,244,3,153,25,4093876505,50422,41,177,3,75,699466571,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,16,1845,  AP SF,1,
10027,244,3,153,25,4093876505,50423,41,177,3,75,699466571,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,16,1861,  AP SF,1,
10029,244,3,153,25,4093876505,50424,41,177,3,75,699466571,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,16,1861,  AP SF,1,
10037,244,3,153,34,4093876514,56081,41,177,3,145,699466641,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,21,1619,  APRSF,1,
10038,244,3,153,34,4093876514,56082,41,177,3,145,699466641,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,23,1619,  APRSF,1,
10039,244,3,153,34,4093876514,56083,41,177,3,145,699466641,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,27,4007,  APRSF,1,
10040,77,197,210,247,1304810231,37661,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,19,11622,  APRS,1,
10041,244,3,153,25,4093876505,50425,41,177,3,75,699466571,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,16,1845,  AP SF,1,
10042,244,3,153,25,4093876505,50426,41,177,3,75,699466571,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,16,1845,  AP SF,1,
10044,244,3,153,25,4093876505,50427,41,177,3,75,699466571,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,17,1861,  AP SF,1,
10046,244,3,153,25,4093876505,50428,41,177,3,75,699466571,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,16,1845,  AP SF,1,
10050,244,3,153,25,4093876505,50429,41,177,3,75,699466571,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,16,1861,  AP SF,1,
10057,244,3,153,25,4093876505,50430,41,177,3,75,699466571,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,16,1861,  AP SF,1,
10073,77,197,210,218,1304810202,30408,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:02.,25,11797,  APRS,1,
10079,68,157,168,192,1151183040,43266,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:05.,31,11481,  AP SF,1,
10086,41,177,230,253,699524861,42593,244,3,31,40,4093845288,22,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,49,11261,  AP SF,1,
10088,77,197,210,181,1304810165,58135,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,19,11678,  APRS,1,
10089,151,77,135,71,2538440519,14697,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,2929,  AP SF,1,
10090,244,3,160,239,4093878511,41658,41,43,180,128,690730112,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,15,3008,  AP SF,1,
10108,41,177,98,43,699490859,37168,41,177,26,155,699472539,8010,TCP,12/17/2009 16:42,12/17/2009 16:42,00:15.,22,3658,  AP SF,1,
10116,77,197,210,103,1304810087,43366,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,22,11514,  APRS,1,
10129,244,3,153,25,4093876505,50432,41,177,3,75,699466571,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,16,1845,  AP SF,1,
10130,244,3,153,25,4093876505,50433,41,177,3,75,699466571,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,16,1845,  AP SF,1,
10131,244,3,153,25,4093876505,50434,41,177,3,75,699466571,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,16,1845,  AP SF,1,
10132,244,3,153,25,4093876505,50431,41,177,3,75,699466571,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,16,1845,  AP SF,1,
10133,151,77,135,71,2538440519,9467,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,15,3572,  AP SF,1,
10134,244,3,160,239,4093878511,41659,41,43,180,128,690730112,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,17,3749,  AP SF,1,
10146,77,197,210,108,1304810092,18418,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,16,8087,  APRS,1,
10148,244,3,160,248,4093878520,55016,41,177,26,55,699472439,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,22,10749,  AP SF,1,
10152,77,197,210,71,1304810055,57677,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:03.,29,23481,  APRS,1,
10156,41,177,230,253,699524861,42594,244,3,31,40,4093845288,22,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,50,13245,  AP SF,1,
10166,77,197,210,231,1304810215,5952,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,21,11966,  APRS,1,
10168,41,177,159,194,699506626,4979,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,22,9599,  AP SF,1,
10171,244,3,160,239,4093878511,41660,48,151,224,224,815259872,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,21,9484,  AP SF,1,
10173,77,197,210,152,1304810136,4901,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,18,11539,  APRS,1,
10178,77,197,210,20,1304810004,27794,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,24,9972,  APRS,1,
10179,168,91,31,2,2824544002,3836,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:16.,62,47893,  APRSF,1,
10180,168,91,31,2,2824544002,61815,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:16.,17,4748,  APRSF,1,
10184,168,91,31,2,2824544002,61816,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:16.,17,3542,  APRSF,1,
10185,168,91,31,2,2824544002,61817,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:16.,15,2937,  APRSF,1,
10186,77,197,210,111,1304810095,37528,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,25,10291,  APRS,1,
10193,77,197,210,247,1304810231,37745,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,20,11474,  APRS,1,
10195,168,91,31,2,2824544002,61819,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:16.,15,3110,  APRSF,1,
10212,151,77,135,71,2538440519,12606,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,1814,  AP SF,1,
10213,244,3,160,239,4093878511,41661,41,43,180,128,690730112,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,11,1991,  AP SF,1,
10217,15,186,110,188,263876284,55951,41,177,26,46,699472430,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,42,25381,  AP SF,1,
10219,77,197,210,224,1304810208,35606,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,19,11631,  APRS,1,
10222,77,197,210,81,1304810065,42770,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:02.,22,12444,  APRS,1,
10224,15,186,110,188,263876284,55963,41,177,26,46,699472430,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,18,6474,  AP SF,1,
10225,77,197,210,181,1304810165,58207,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,21,11938,  APRS,1,
10231,41,177,98,43,699490859,37169,41,177,26,155,699472539,8010,TCP,12/17/2009 16:42,12/17/2009 16:42,00:17.,22,3562,  AP SF,1,
10244,122,39,210,202,2049430218,31315,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,21,8886,  APRSF,1,
10245,244,3,153,34,4093876514,56086,41,177,3,145,699466641,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,19,1619,  APRSF,1,
10250,244,3,153,34,4093876514,56087,41,177,3,145,699466641,443,TCP,12/17/2009 16:42,12/17/2009 16:43,00:48.,20,1619,  APRSF,1,
10263,77,197,210,103,1304810087,43488,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,19,11391,  APRS,1,
10265,253,160,251,85,4255185749,40466,253,37,253,43,4247125291,446,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,96,50468,  AP SF,1,
10266,168,91,31,2,2824544002,61820,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,18,6189,  APRSF,1,
10273,77,197,210,152,1304810136,5040,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,20,11464,  APRS,1,
10278,253,160,251,79,4255185743,2392,253,37,253,43,4247125291,446,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,530,337439,  AP SF,1,
10279,77,197,210,231,1304810215,6052,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:02.,23,10510,  APRS,1,
10281,77,197,210,224,1304810208,35821,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,21,11507,  APRS,1,
10283,184,4,77,132,3087289732,32807,41,177,98,220,699491036,7000,TCP,12/17/2009 16:42,12/17/2009 16:42,00:03.,21,7265,  AP   ,1,
10297,77,197,210,181,1304810165,58263,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,20,11454,  APRS,1,
10302,77,197,210,247,1304810231,37828,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,20,11955,  APRS,1,
10307,77,197,210,218,1304810202,31066,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,19,11660,  APRS,1,
10320,41,177,26,117,699472501,36553,41,177,26,176,699472560,33919,TCP,12/17/2009 16:42,12/17/2009 16:42,00:03.,22,557,  AP SF,1,
10326,77,197,210,108,1304810092,18631,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,19,11608,  APRS,1,
10328,41,177,26,117,699472501,36554,41,177,26,176,699472560,33919,TCP,12/17/2009 16:42,12/17/2009 16:42,00:03.,25,3564,  AP SF,1,
10332,41,177,26,117,699472501,36555,41,177,26,176,699472560,33919,TCP,12/17/2009 16:42,12/17/2009 16:42,00:03.,33,5719,  AP SF,1,
10336,77,197,210,103,1304810087,43621,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,22,11382,  APRS,1,
10340,77,197,210,20,1304810004,28154,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:02.,24,10615,  APRS,1,
10341,77,197,210,111,1304810095,37790,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,22,10679,  APRS,1,
10349,77,197,210,152,1304810136,5171,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,20,11609,  APRS,1,
10358,41,177,98,43,699490859,37172,41,177,26,155,699472539,8010,TCP,12/17/2009 16:42,12/17/2009 16:42,00:23.,26,5762,  AP SF,1,
10370,254,57,4,116,4265149556,5594,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,1084,  AP SF,1,
10371,254,57,4,116,4265149556,5297,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,1088,  AP SF,1,
10372,254,57,4,116,4265149556,2964,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,1089,  AP SF,1,
10373,254,57,4,116,4265149556,10694,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,1095,  AP SF,1,
10374,254,57,4,116,4265149556,4975,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,1100,  AP SF,1,
10375,77,197,210,224,1304810208,36042,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,19,11722,  APRS,1,
10376,244,3,160,239,4093878511,41662,177,124,75,164,2977713060,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,1965,  AP SF,1,
10378,77,197,210,181,1304810165,58344,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,30,16459,  APRS,1,
10383,244,3,160,239,4093878511,41663,177,124,75,164,2977713060,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,1969,  AP SF,1,
10389,244,3,160,239,4093878511,41664,177,124,75,164,2977713060,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,1970,  AP SF,1,
10395,244,3,160,239,4093878511,41665,177,124,75,164,2977713060,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,1976,  AP SF,1,
10396,244,3,160,239,4093878511,41666,177,124,75,164,2977713060,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,1981,  AP SF,1,
10404,254,57,4,116,4265149556,13527,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,1098,  AP SF,1,
10409,77,197,210,247,1304810231,37889,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:02.,21,10827,  APRS,1,
10414,254,57,4,116,4265149556,2256,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,1084,  AP SF,1,
10415,77,197,210,218,1304810202,31244,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,19,11626,  APRS,1,
10416,254,57,4,116,4265149556,9193,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,1086,  AP SF,1,
10417,254,57,4,116,4265149556,12256,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,1100,  AP SF,1,
10420,254,57,4,116,4265149556,9636,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,1097,  AP SF,1,
10422,244,3,160,239,4093878511,41667,177,124,75,164,2977713060,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,1979,  AP SF,1,
10423,254,57,4,116,4265149556,6546,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:05.,10,1094,  AP SF,1,
10424,90,210,201,106,1523763562,9487,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,12,4175,  AP SF,1,
10425,77,197,210,108,1304810092,18746,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,18,11641,  APRS,1,
10426,77,197,210,81,1304810065,43026,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,19,11569,  APRS,1,
10427,244,3,160,239,4093878511,41668,177,124,75,164,2977713060,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,1965,  AP SF,1,
10428,244,3,160,239,4093878511,41669,244,3,85,17,4093859089,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,16,5456,  AP SF,1,
10432,244,3,160,239,4093878511,41670,177,124,75,164,2977713060,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,1967,  AP SF,1,
10433,244,3,160,239,4093878511,41671,177,124,75,164,2977713060,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,1981,  AP SF,1,
10434,77,197,210,152,1304810136,5276,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,20,11747,  APRS,1,
10440,244,3,160,239,4093878511,41672,177,124,75,164,2977713060,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,1978,  AP SF,1,
10442,77,197,210,224,1304810208,51531,41,177,26,15,699472399,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,30,24637,  APRS,1,
10443,244,3,160,239,4093878511,41673,177,124,75,164,2977713060,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:04.,14,2399,  AP SF,1,
10444,77,197,210,103,1304810087,43755,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,18,11454,  APRS,1,
10445,145,67,194,231,2437137127,8388,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,17,6470,  AP SF,1,
10446,68,67,167,26,1145284378,52126,244,3,210,197,4093891269,80,TCP,12/17/2009 16:42,12/17/2009 16:44,02:14.,119,105059,  APRS,1,
10447,244,3,160,239,4093878511,41674,94,2,202,203,1577241291,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,18,6697,  AP SF,1,
10448,254,57,4,116,4265149556,13547,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,1083,  AP SF,1,
10449,68,157,168,224,1151183072,47240,41,177,26,15,699472399,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:05.,11,490,  AP SF,1,
10453,244,3,160,204,4093878476,45244,244,3,160,89,4093878361,443,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,3033,  AP SF,1,
10464,244,3,160,239,4093878511,41675,177,124,75,164,2977713060,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,1964,  AP SF,1,
10473,145,67,194,231,2437137127,2879,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,118,73768,  AP SF,1,
10474,244,3,160,239,4093878511,41676,94,2,202,203,1577241291,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,90,73196,  AP SF,1,
10475,77,197,210,71,1304810055,58379,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,20,11577,  APRS,1,
10477,68,157,168,98,1151182946,63295,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:43,00:37.,302,108450,  AP SF,1,
10480,77,197,210,224,1304810208,36262,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,20,11723,  APRS,1,
10490,68,67,167,26,1145284378,52127,244,3,210,197,4093891269,80,TCP,12/17/2009 16:42,12/17/2009 16:44,02:14.,73,59998,  APRS,1,
10491,68,67,167,26,1145284378,52128,244,3,210,197,4093891269,80,TCP,12/17/2009 16:42,12/17/2009 16:44,02:14.,87,84782,  APRS,1,
10492,68,67,167,26,1145284378,52129,244,3,210,197,4093891269,80,TCP,12/17/2009 16:42,12/17/2009 16:44,02:14.,105,100790,  APRS,1,
10493,68,67,167,26,1145284378,52130,244,3,210,197,4093891269,80,TCP,12/17/2009 16:42,12/17/2009 16:44,02:14.,94,83691,  APRS,1,
10494,68,67,167,26,1145284378,52131,244,3,210,197,4093891269,80,TCP,12/17/2009 16:42,12/17/2009 16:44,02:14.,139,145323,  APRS,1,
10495,77,197,210,111,1304810095,38005,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,20,11470,  APRS,1,
10496,41,177,176,181,699510965,1487,41,177,98,176,699490992,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:22.,356,329456,  AP SF,1,
10500,77,197,210,231,1304810215,6288,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,21,11967,  APRS,1,
10501,77,197,210,218,1304810202,31424,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,19,11760,  APRS,1,
10503,77,197,210,81,1304810065,43109,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,19,11221,  APRS,1,
10510,77,197,210,108,1304810092,18838,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,25,10678,  APRS,1,
10518,244,3,151,202,4093876170,13096,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,89,58724,  AP SF,1,
10521,244,3,160,239,4093878511,41677,41,177,254,197,699530949,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,79,57375,  AP SF,1,
10524,15,186,110,132,263876228,48956,41,177,26,91,699472475,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,29,16532,  AP SF,1,
10531,41,177,4,139,699466891,56663,244,3,41,84,4093847892,1522,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,47,12294,  APRSF,1,
10532,77,197,210,103,1304810087,43885,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,25,10564,  APRS,1,
10533,77,197,210,224,1304810208,52113,41,177,26,15,699472399,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,226,225907,  APRS,1,
10534,145,67,194,231,2437137127,8635,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,40,21961,  AP SF,1,
10535,145,67,194,231,2437137127,14845,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,70,41178,  AP SF,1,
10536,145,67,194,231,2437137127,8029,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,25,11565,  AP SF,1,
10537,145,67,194,231,2437137127,2112,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,1698,  AP SF,1,
10538,145,67,194,231,2437137127,7286,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,2973,  AP SF,1,
10539,77,197,210,152,1304810136,5407,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,22,12208,  APRS,1,
10540,145,67,194,231,2437137127,4671,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,2957,  AP SF,1,
10541,244,3,160,239,4093878511,41678,94,2,202,203,1577241291,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,33,22239,  AP SF,1,
10542,244,3,160,239,4093878511,41679,94,2,202,197,1577241285,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,2004,  AP SF,1,
10543,244,3,160,239,4093878511,41680,94,2,202,197,1577241285,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,21,11873,  AP SF,1,
10544,244,3,160,239,4093878511,41681,94,2,202,197,1577241285,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,54,41486,  AP SF,1,
10545,244,3,160,239,4093878511,41682,94,2,202,197,1577241285,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,12,3280,  AP SF,1,
10546,244,3,160,239,4093878511,41683,94,2,202,197,1577241285,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,12,3264,  AP SF,1,
10558,145,67,194,231,2437137127,10827,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,3389,  AP SF,1,
10559,244,3,160,239,4093878511,41684,94,2,202,197,1577241285,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,12,3696,  AP SF,1,
10560,15,186,110,132,263876228,48972,41,177,26,91,699472475,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,28,15767,  AP SF,1,
10567,77,197,210,111,1304810095,38090,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,22,11376,  APRS,1,
10577,241,82,197,177,4048733617,16279,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:06.,175,140928,  AP SF,1,
10578,77,197,210,71,1304810055,58600,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,19,11472,  APRS,1,
10581,244,3,160,239,4093878511,41685,41,177,254,197,699530949,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:03.,180,140559,  AP SF,1,
10585,77,197,210,224,1304810208,36474,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,18,11837,  APRS,1,
10605,77,197,210,20,1304810004,28630,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,20,11674,  APRS,1,
10606,77,197,210,81,1304810065,43162,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,19,11483,  APRS,1,
10613,77,197,210,231,1304810215,6393,41,177,26,176,699472560,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:01.,20,12334,  APRS,1,
10616,145,67,194,231,2437137127,15715,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,12,1199,  AP SF,1,
10617,244,3,160,239,4093878511,41686,94,2,202,197,1577241285,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,1483,  AP SF,1,
10621,145,67,194,231,2437137127,12832,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,12,2127,  AP SF,1,
10622,145,67,194,231,2437137127,12865,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,13,2558,  AP SF,1,
10623,145,67,194,231,2437137127,9247,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,12,1091,  AP SF,1,
10624,145,67,194,231,2437137127,3970,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,12,1093,  AP SF,1,
10625,145,67,194,231,2437137127,12744,244,3,160,239,4093878511,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,12,2122,  AP SF,1,
10626,244,3,160,239,4093878511,41687,94,2,202,197,1577241285,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,12,2843,  AP SF,1,
10627,244,3,160,239,4093878511,41688,94,2,202,197,1577241285,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,2411,  AP SF,1,
10628,244,3,160,239,4093878511,41689,94,2,202,197,1577241285,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,1377,  AP SF,1,
10629,244,3,160,239,4093878511,41690,94,2,202,197,1577241285,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,1376,  AP SF,1,
10630,244,3,160,239,4093878511,41691,94,2,202,197,1577241285,80,TCP,12/17/2009 16:42,12/17/2009 16:42,00:00.,10,2406,  AP SF,1,
