Flow_ID,Client_IP_1,Client_IP_2,Client_IP_3,Client_IP_4,Client_IP,Client_Port,Server_IP_1,Server_IP_2,Server_IP_3,Server_IP_4,Server_IP,Server_Port,Transport,Start,End,Duration,Frames,Payload_Bytes,TCP_Flags,File_ID,Gannt_Chart
13277,244,3,160,239,4093878511,34348,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,10,1740,  AP SF,1,
13278,244,3,56,90,4093851738,7751,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:02.,431,280305,  AP SF,1,
13279,244,3,160,239,4093878511,34349,177,124,75,164,2977713060,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:03.,315,277802,  AP SF,1,
13283,77,197,128,180,1304789172,23600,41,177,26,176,699472560,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,21,11647,  APRS,1,
13284,77,197,128,155,1304789147,34355,41,177,26,176,699472560,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,21,11443,  APRS,1,
13291,47,41,197,67,791266627,59528,41,177,26,91,699472475,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:02.,68,58008,  AP S,1,
13292,41,177,68,4,699483140,10856,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,1712,  AP SF,1,
13293,41,177,68,4,699483140,16315,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2640,  AP SF,1,
13294,41,177,68,4,699483140,12406,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,1604,  AP SF,1,
13295,41,177,68,4,699483140,9913,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2706,  AP SF,1,
13296,41,177,68,4,699483140,7267,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,16,3150,  AP SF,1,
13297,41,177,68,4,699483140,10529,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3455,  AP SF,1,
13298,244,3,160,239,4093878511,34350,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,10,1724,  AP SF,1,
13299,244,3,160,239,4093878511,34351,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,10,2653,  AP SF,1,
13300,244,3,160,239,4093878511,34352,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,10,1618,  AP SF,1,
13301,244,3,160,239,4093878511,34353,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,10,2695,  AP SF,1,
13302,244,3,160,239,4093878511,34354,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3164,  AP SF,1,
13303,244,3,160,239,4093878511,34355,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,3444,  AP SF,1,
13304,77,197,128,164,1304789156,15046,41,177,26,176,699472560,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,21,11724,  APRS,1,
13305,77,197,128,167,1304789159,38905,41,177,26,176,699472560,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,21,11747,  APRS,1,
13306,77,197,128,127,1304789119,22595,41,177,26,176,699472560,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,20,11582,  APRS,1,
13307,41,177,68,4,699483140,3599,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3488,  AP SF,1,
13308,41,177,68,4,699483140,10180,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2816,  AP SF,1,
13309,41,177,68,4,699483140,11855,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,3005,  AP SF,1,
13310,41,177,68,4,699483140,15150,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2773,  AP SF,1,
13311,244,3,160,239,4093878511,34356,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3477,  AP SF,1,
13312,244,3,160,239,4093878511,34357,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,2804,  AP SF,1,
13313,244,3,160,239,4093878511,34358,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,2994,  AP SF,1,
13314,244,3,160,239,4093878511,34359,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,2762,  AP SF,1,
13320,244,3,93,229,4093861349,1369,41,177,98,176,699490992,80,TCP,12/17/2009 16:28,12/17/2009 16:29,00:46.,145,115302,  APRSF,1,
13322,47,41,197,67,791266627,59529,41,177,26,91,699472475,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,19,13339,  AP S,1,
13323,47,41,197,67,791266627,59530,41,177,26,91,699472475,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,7,1299,  AP S,1,
13324,47,41,197,67,791266627,59531,41,177,26,91,699472475,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,7,964,  AP S,1,
13325,47,41,197,67,791266627,59532,41,177,26,91,699472475,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:03.,17,7901,  AP S,1,
13329,41,177,68,4,699483140,8994,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3321,  AP SF,1,
13330,145,111,95,56,2439995192,7938,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,1554,  AP SF,1,
13331,41,177,68,4,699483140,6013,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3284,  AP SF,1,
13332,41,177,68,4,699483140,6189,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2988,  AP SF,1,
13333,244,3,160,239,4093878511,34360,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,3310,  AP SF,1,
13334,244,3,160,239,4093878511,34361,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,3273,  AP SF,1,
13335,244,3,160,239,4093878511,34362,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,2978,  AP SF,1,
13336,244,3,160,239,4093878511,34363,40,202,90,203,684350155,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,11,1471,  AP SF,1,
13337,145,111,95,56,2439995192,10489,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,1552,  AP SF,1,
13338,244,3,160,239,4093878511,34364,40,202,90,203,684350155,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,11,1469,  AP SF,1,
13339,225,139,72,145,3784001681,44749,41,177,26,15,699472399,80,TCP,12/17/2009 16:28,12/17/2009 16:29,01:00.,11232,10188492,  AP SF,1,
13340,145,111,95,56,2439995192,10750,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3114,  AP SF,1,
13341,41,177,68,4,699483140,11544,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,3026,  AP SF,1,
13343,41,177,68,4,699483140,7621,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3223,  AP SF,1,
13344,41,177,68,4,699483140,3434,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,1926,  AP SF,1,
13345,41,177,68,4,699483140,8444,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3963,  AP SF,1,
13346,244,3,160,239,4093878511,34365,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,3015,  AP SF,1,
13347,244,3,160,239,4093878511,34366,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3213,  AP SF,1,
13348,244,3,160,239,4093878511,34367,40,202,90,203,684350155,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,3001,  AP SF,1,
13349,244,3,160,239,4093878511,34368,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,10,1939,  AP SF,1,
13350,244,3,160,239,4093878511,34369,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3952,  AP SF,1,
13351,15,186,110,142,263876238,43656,41,177,26,176,699472560,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,41,24104,  AP SF,1,
13352,90,218,72,95,1524254815,13023,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,55,33915,  AP SF,1,
13353,41,177,68,4,699483140,15410,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,3019,  AP SF,1,
13354,41,177,68,4,699483140,8792,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2915,  AP SF,1,
13355,244,3,160,239,4093878511,34370,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3007,  AP SF,1,
13356,244,3,160,239,4093878511,34371,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,2904,  AP SF,1,
13357,244,3,160,239,4093878511,34372,244,3,31,75,4093845323,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,41,32011,  AP SF,1,
13358,77,197,128,180,1304789172,24221,41,177,26,176,699472560,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,20,11390,  APRS,1,
13359,77,197,210,128,1304810112,54946,41,177,26,15,699472399,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,8476,  APRS,1,
13360,82,181,188,253,1387642109,1305,41,177,98,143,699490959,8001,TCP,12/17/2009 16:28,12/17/2009 16:30,01:50.,17,7974,  AP   ,1,
13367,41,177,68,4,699483140,14386,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3228,  AP SF,1,
13368,41,177,68,4,699483140,12574,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3675,  AP SF,1,
13369,41,177,68,4,699483140,7927,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,3032,  AP SF,1,
13370,41,177,68,4,699483140,7024,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,3020,  AP SF,1,
13371,244,3,160,239,4093878511,34373,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3218,  AP SF,1,
13372,244,3,160,239,4093878511,34374,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3664,  AP SF,1,
13373,244,3,160,239,4093878511,34375,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3020,  AP SF,1,
13374,244,3,160,239,4093878511,34376,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3010,  AP SF,1,
13375,41,177,68,4,699483140,12126,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3722,  AP SF,1,
13376,41,177,68,4,699483140,9911,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3339,  AP SF,1,
13377,244,3,160,239,4093878511,34377,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,3711,  AP SF,1,
13378,244,3,160,239,4093878511,34378,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3327,  AP SF,1,
13379,41,177,68,4,699483140,6872,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2932,  AP SF,1,
13380,41,177,68,4,699483140,15741,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2898,  AP SF,1,
13382,41,177,68,4,699483140,6593,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2755,  AP SF,1,
13383,41,177,68,4,699483140,6922,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3097,  AP SF,1,
13384,41,177,68,4,699483140,3830,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2842,  AP SF,1,
13385,244,3,160,239,4093878511,34379,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,2922,  AP SF,1,
13386,244,3,160,239,4093878511,34380,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,2888,  AP SF,1,
13387,244,3,160,239,4093878511,34381,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,10,2743,  AP SF,1,
13388,244,3,160,239,4093878511,34382,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3085,  AP SF,1,
13389,244,3,160,239,4093878511,34383,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,2832,  AP SF,1,
13390,41,177,68,4,699483140,10938,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2929,  AP SF,1,
13391,244,3,160,239,4093878511,34384,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,2918,  AP SF,1,
13392,77,197,128,164,1304789156,15472,41,177,26,176,699472560,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,35,26264,  APRS,1,
13393,77,197,128,167,1304789159,39316,41,177,26,176,699472560,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,20,11475,  APRS,1,
13397,41,177,68,4,699483140,8336,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2860,  AP SF,1,
13398,41,177,68,4,699483140,11429,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3045,  AP SF,1,
13399,41,177,68,4,699483140,14753,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2810,  AP SF,1,
13400,41,177,68,4,699483140,4212,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3734,  AP SF,1,
13401,244,3,160,239,4093878511,34385,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,2849,  AP SF,1,
13402,41,177,68,4,699483140,6421,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3411,  AP SF,1,
13403,244,3,160,239,4093878511,34386,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,3033,  AP SF,1,
13404,244,3,160,239,4093878511,34387,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,2800,  AP SF,1,
13405,244,3,160,239,4093878511,34388,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,3723,  AP SF,1,
13406,244,3,160,239,4093878511,34389,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3400,  AP SF,1,
13407,77,197,128,127,1304789119,23163,41,177,26,176,699472560,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,21,11657,  APRS,1,
13408,77,197,210,203,1304810187,22816,41,177,26,91,699472475,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,21,16634,  APRS,1,
13409,41,177,77,111,699485551,12346,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,10,1431,  AP SF,1,
13410,77,197,128,155,1304789147,34692,41,177,26,176,699472560,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,20,11462,  APRS,1,
13411,41,177,77,111,699485551,14080,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,10,1574,  AP SF,1,
13415,41,177,77,111,699485551,14812,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,10,1545,  AP SF,1,
13416,244,3,56,90,4093851738,4340,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,2339,  AP SF,1,
13417,244,3,160,239,4093878511,34390,177,124,75,164,2977713060,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3327,  AP SF,1,
13418,244,3,56,90,4093851738,3226,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,30,14675,  AP SF,1,
13419,244,3,160,239,4093878511,34391,177,124,75,164,2977713060,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,25,15604,  AP SF,1,
13420,41,177,77,111,699485551,7185,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,3315,  AP SF,1,
13421,244,3,160,239,4093878511,34392,244,3,31,75,4093845323,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,3101,  AP SF,1,
13425,90,218,72,95,1524254815,12825,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,7569,  APRSF,1,
13426,41,177,68,4,699483140,5158,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2937,  AP SF,1,
13430,41,177,68,4,699483140,3422,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2844,  AP SF,1,
13431,244,3,160,239,4093878511,34393,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,2926,  AP SF,1,
13432,244,3,160,239,4093878511,34394,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,2833,  AP SF,1,
13433,77,197,128,180,1304789172,24899,41,177,26,176,699472560,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,22,11382,  APRS,1,
13434,77,197,128,13,1304789005,10586,41,177,26,176,699472560,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,21,12196,  APRS,1,
13435,244,3,56,90,4093851738,11454,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,45,23874,  AP SF,1,
13436,244,3,160,239,4093878511,34396,177,124,75,164,2977713060,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,36,24776,  AP SF,1,
13437,41,177,68,4,699483140,13885,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3444,  AP SF,1,
13438,41,177,68,4,699483140,6171,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3441,  AP SF,1,
13439,41,177,68,4,699483140,5405,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3171,  AP SF,1,
13440,41,177,68,4,699483140,16079,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3630,  AP SF,1,
13441,41,177,68,4,699483140,13834,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2907,  AP SF,1,
13442,244,3,160,239,4093878511,34397,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3431,  AP SF,1,
13443,244,3,160,239,4093878511,34398,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,3432,  AP SF,1,
13444,244,3,160,239,4093878511,34399,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3161,  AP SF,1,
13445,244,3,160,239,4093878511,34400,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3619,  AP SF,1,
13446,244,3,160,239,4093878511,34401,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,2897,  AP SF,1,
13450,41,177,68,4,699483140,3618,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,1666,  AP SF,1,
13451,77,197,128,223,1304789215,53238,41,177,26,15,699472399,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,7,588,  APRS,1,
13452,244,3,160,239,4093878511,34402,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,10,1679,  AP SF,1,
13453,67,119,211,204,1131926476,59893,41,177,26,91,699472475,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,30,17550,  AP SF,1,
13457,90,218,72,95,1524254815,10742,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,7569,  APRSF,1,
13458,41,177,77,111,699485551,15612,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,65,37679,  AP SF,1,
13460,244,3,160,239,4093878511,34404,244,3,31,75,4093845323,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,50,37660,  AP SF,1,
13463,41,177,68,4,699483140,9172,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,1664,  AP SF,1,
13464,41,177,68,4,699483140,3395,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2209,  AP SF,1,
13465,41,177,68,4,699483140,11801,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2693,  AP SF,1,
13466,41,177,68,4,699483140,7332,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,1839,  AP SF,1,
13467,41,177,68,4,699483140,12133,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2571,  AP SF,1,
13468,41,177,68,4,699483140,13576,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2663,  AP SF,1,
13469,244,3,160,239,4093878511,34405,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,10,1677,  AP SF,1,
13470,244,3,160,239,4093878511,34406,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,10,2223,  AP SF,1,
13471,244,3,160,239,4093878511,34407,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,2707,  AP SF,1,
13472,244,3,160,239,4093878511,34408,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,10,1852,  AP SF,1,
13473,244,3,160,239,4093878511,34409,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,10,2584,  AP SF,1,
13474,244,3,160,239,4093878511,34410,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,10,2653,  AP SF,1,
13476,244,3,56,90,4093851738,14544,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,50,26404,  AP SF,1,
13477,244,3,160,239,4093878511,34411,177,124,75,164,2977713060,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,39,27356,  AP SF,1,
13478,41,177,77,111,699485551,13565,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,12,2702,  AP SF,1,
13479,41,177,77,111,699485551,3811,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,1831,  AP SF,1,
13480,244,3,160,239,4093878511,34412,244,3,31,75,4093845323,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,13,2584,  AP SF,1,
13481,244,3,160,239,4093878511,34413,244,3,31,75,4093845323,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,11,1813,  AP SF,1,
13482,41,177,68,4,699483140,13799,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3334,  AP SF,1,
13483,41,177,68,4,699483140,7705,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2940,  AP SF,1,
13484,41,177,68,4,699483140,12305,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3358,  AP SF,1,
13485,41,177,68,4,699483140,2121,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2918,  AP SF,1,
13486,41,177,68,4,699483140,6645,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,3164,  AP SF,1,
13487,244,3,160,239,4093878511,34414,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3323,  AP SF,1,
13488,244,3,160,239,4093878511,34415,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,2930,  AP SF,1,
13489,244,3,160,239,4093878511,34416,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3347,  AP SF,1,
13490,244,3,160,239,4093878511,34417,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,2907,  AP SF,1,
13491,244,3,160,239,4093878511,34418,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,12,3153,  AP SF,1,
13492,122,241,95,77,2062638925,4584,41,177,98,127,699490943,210,TCP,12/17/2009 16:28,12/17/2009 16:28,00:02.,16,1295,  AP SF,1,
13493,41,177,100,83,699491411,16258,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,17,7243,  AP SF,1,
13494,244,3,160,239,4093878511,34419,94,2,202,203,1577241291,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,18,7443,  AP SF,1,
13495,41,177,68,4,699483140,2914,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,14,2661,  AP SF,1,
13496,244,3,160,239,4093878511,34420,94,2,202,197,1577241285,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,10,2651,  AP SF,1,
13497,77,197,128,143,1304789135,20760,41,177,26,176,699472560,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,21,11427,  APRS,1,
13499,244,3,56,90,4093851738,15410,244,3,160,239,4093878511,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,13,3137,  AP SF,1,
13500,244,3,160,239,4093878511,34421,177,124,75,164,2977713060,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:00.,15,4088,  AP SF,1,
13504,77,197,128,127,1304789119,23636,41,177,26,176,699472560,80,TCP,12/17/2009 16:28,12/17/2009 16:28,00:01.,18,11352,  APRS,1,
