Flow_ID,Client_IP_1,Client_IP_2,Client_IP_3,Client_IP_4,Client_IP,Client_Port,Server_IP_1,Server_IP_2,Server_IP_3,Server_IP_4,Server_IP,Server_Port,Transport,Start,End,Duration,Frames,Payload_Bytes,TCP_Flags,File_ID,Gannt_Chart
9325,77,197,128,46,1304789038,22189,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,19,11490,  APRS,1,
9329,41,177,186,136,699513480,58266,41,177,98,176,699490992,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,21,6953,  AP SF,1,
9333,244,3,213,210,4093892050,11873,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,11,1777,  AP SF,1,
9334,244,3,160,239,4093878511,36089,41,43,180,128,690730112,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,11,1954,  AP SF,1,
9335,77,197,128,155,1304789147,59014,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,22,12438,  APRS,1,
9336,41,177,186,56,699513400,8232,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:04.,1834,1046200,  AP SF,1,
9337,244,3,160,239,4093878511,36090,198,123,241,156,3330011548,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:04.,1086,1046512,  AP SF,1,
9338,77,197,128,225,1304789217,50297,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,19,11504,  APRS,1,
9342,241,82,197,177,4048733617,6471,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,1834,  AP SF,1,
9346,244,3,160,239,4093878511,36091,128,83,72,150,2152941718,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1589,  AP SF,1,
9351,68,157,168,160,1151183008,51246,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:08.,35,10330,  AP SF,1,
9360,77,197,128,92,1304789084,41635,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,24,11411,  APRS,1,
9361,241,82,197,177,4048733617,4305,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,1904,  AP SF,1,
9362,186,92,64,230,3126608102,64562,41,177,98,142,699490958,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:04.,21,8043,  AP SF,1,
9363,244,3,160,239,4093878511,36092,128,83,72,150,2152941718,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1659,  AP SF,1,
9365,77,197,128,46,1304789038,22286,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:02.,24,11092,  APRS,1,
9366,122,39,210,202,2049430218,16950,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:37,03:06.,30,21412,  APRSF,1,
9367,77,197,128,12,1304789004,35362,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,21,11483,  APRS,1,
9368,244,3,160,248,4093878520,48763,41,177,26,55,699472439,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:17.,11,1521,  AP SF,1,
9374,244,3,142,210,4093873874,11055,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1512,  AP SF,1,
9378,244,3,142,210,4093873874,2326,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1483,  AP SF,1,
9380,41,177,43,100,699476836,4901,41,177,98,142,699490958,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:30.,61,28373,  AP SF,1,
9384,244,3,142,210,4093873874,13874,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,65,39591,  AP SF,1,
9386,244,3,160,239,4093878511,36093,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,42,39220,  AP SF,1,
9387,77,197,128,38,1304789030,23075,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,18,11457,  APRS,1,
9388,77,197,128,135,1304789127,15653,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:02.,25,10611,  APRS,1,
9389,241,82,197,177,4048733617,5296,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,1446,  AP SF,1,
9393,244,3,160,239,4093878511,36094,128,83,72,150,2152941718,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1201,  AP SF,1,
9394,77,197,128,225,1304789217,50694,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,19,11731,  APRS,1,
9398,16,110,103,79,275670863,49741,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:25.,184,153334,  AP SF,1,
9399,41,177,100,83,699491411,2919,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,15,4214,  AP SF,1,
9400,244,3,142,210,4093873874,8646,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,15,5183,  AP SF,1,
9401,244,3,142,210,4093873874,7360,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,87,55746,  AP SF,1,
9402,244,3,142,210,4093873874,13563,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,14,4484,  AP SF,1,
9403,244,3,160,239,4093878511,36095,94,2,202,203,1577241291,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,15,4414,  AP SF,1,
9404,244,3,160,239,4093878511,36096,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,15,5141,  AP SF,1,
9405,244,3,142,210,4093873874,14323,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,18,7316,  AP SF,1,
9406,244,3,160,239,4093878511,36097,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,4442,  AP SF,1,
9407,244,3,160,239,4093878511,36098,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,66,55709,  AP SF,1,
9408,244,3,160,239,4093878511,36099,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,16,7274,  AP SF,1,
9409,241,82,197,177,4048733617,6607,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,16,3864,  AP SF,1,
9412,244,3,142,210,4093873874,4055,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,71,44037,  AP SF,1,
9413,244,3,142,210,4093873874,8717,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,40,22085,  AP SF,1,
9415,244,3,160,239,4093878511,36100,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,31,22079,  AP SF,1,
9416,244,3,160,239,4093878511,36101,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,54,43991,  AP SF,1,
9417,244,3,160,239,4093878511,36102,128,83,72,150,2152941718,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,15,3617,  AP SF,1,
9418,41,177,100,83,699491411,8024,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,12,2908,  AP SF,1,
9419,244,3,160,239,4093878511,36103,94,2,202,203,1577241291,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,3107,  AP SF,1,
9420,244,3,142,210,4093873874,7118,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1488,  AP SF,1,
9421,244,3,160,239,4093878511,36104,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1444,  AP SF,1,
9422,244,3,142,210,4093873874,6525,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,43,24548,  AP SF,1,
9423,244,3,160,239,4093878511,36105,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,34,24529,  AP SF,1,
9424,244,3,142,210,4093873874,9524,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,18,7595,  AP SF,1,
9425,244,3,160,239,4093878511,36106,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,16,7553,  AP SF,1,
9426,77,197,128,38,1304789030,23331,41,177,26,91,699472475,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,20,15153,  APRS,1,
9427,208,51,205,98,3493055842,1134,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:18.,33,12072,  APRSF,1,
9428,244,3,142,210,4093873874,9784,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,19,8158,  AP SF,1,
9429,244,3,160,239,4093878511,36107,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,18,8116,  AP SF,1,
9430,244,3,142,210,4093873874,2626,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,54,31765,  AP SF,1,
9431,244,3,160,239,4093878511,36108,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,42,31767,  AP SF,1,
9432,41,177,100,83,699491411,14173,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:02.,76,46887,  AP SF,1,
9433,244,3,160,239,4093878511,36109,244,3,31,108,4093845356,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:02.,58,46139,  AP SF,1,
9434,244,3,160,204,4093878476,23200,244,3,160,89,4093878361,443,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,3033,  AP SF,1,
9435,244,3,160,248,4093878520,48790,41,177,26,72,699472456,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:15.,13,2553,  AP SF,1,
9436,244,3,142,210,4093873874,3866,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,21,9580,  AP SF,1,
9439,244,3,160,239,4093878511,36110,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,19,9564,  AP SF,1,
9447,41,177,26,214,699472598,38225,15,251,180,105,268153961,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,473,  AP SF,1,
9448,244,3,142,210,4093873874,9568,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,23,10547,  AP SF,1,
9449,244,3,142,210,4093873874,11097,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,11,2557,  AP SF,1,
9450,244,3,160,239,4093878511,36111,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,19,10531,  AP SF,1,
9451,244,3,160,239,4093878511,36112,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,12,2515,  AP SF,1,
9452,244,3,142,210,4093873874,10543,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,112,72000,  AP SF,1,
9453,244,3,160,239,4093878511,36113,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,82,72042,  AP SF,1,
9455,244,3,142,210,4093873874,8925,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1441,  AP SF,1,
9456,244,3,160,239,4093878511,36114,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1397,  AP SF,1,
9457,244,3,142,210,4093873874,12276,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1185,  AP SF,1,
9458,244,3,160,239,4093878511,36115,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1141,  AP SF,1,
9459,68,157,168,224,1151183072,46835,41,177,26,15,699472399,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:06.,11,569,  AP SF,1,
9464,244,3,142,210,4093873874,13196,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,3753,  AP SF,1,
9465,244,3,160,239,4093878511,36116,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,3711,  AP SF,1,
9470,41,177,26,214,699472598,38226,244,3,160,186,4093878458,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,15,1641,  AP SF,1,
9486,244,3,160,248,4093878520,48800,41,177,26,55,699472439,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:17.,22,10747,  AP SF,1,
9487,244,3,142,210,4093873874,3120,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,12,1103,  AP SF,1,
9488,244,3,160,239,4093878511,36117,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1037,  AP SF,1,
9498,241,82,197,177,4048733617,12242,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,1346,  AP SF,1,
9504,77,197,128,12,1304789004,36013,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,24,10748,  APRS,1,
9506,244,3,160,239,4093878511,36118,128,83,72,150,2152941718,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1100,  AP SF,1,
9512,244,3,142,210,4093873874,11239,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,12,1118,  AP SF,1,
9513,244,3,142,210,4093873874,13770,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,12,2881,  AP SF,1,
9514,244,3,160,239,4093878511,36119,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,12,2817,  AP SF,1,
9515,244,3,160,239,4093878511,36120,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1052,  AP SF,1,
9516,244,3,142,210,4093873874,9017,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,12,2940,  AP SF,1,
9517,244,3,142,210,4093873874,14354,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,12,2799,  AP SF,1,
9518,244,3,142,210,4093873874,2657,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,11,1752,  AP SF,1,
9519,244,3,160,239,4093878511,36121,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,12,2876,  AP SF,1,
9520,68,157,168,121,1151182969,43227,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:07.,34,10350,  AP SF,1,
9521,244,3,160,239,4093878511,36122,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,12,2735,  AP SF,1,
9522,244,3,160,239,4093878511,36123,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1687,  AP SF,1,
9523,244,3,142,210,4093873874,9161,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,11,1443,  AP SF,1,
9524,244,3,160,239,4093878511,36124,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1378,  AP SF,1,
9531,77,197,128,92,1304789084,41758,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,22,11792,  APRS,1,
9532,241,82,197,177,4048733617,14146,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,1469,  AP SF,1,
9533,244,3,142,210,4093873874,7503,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,12,1718,  AP SF,1,
9534,244,3,160,239,4093878511,36125,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1653,  AP SF,1,
9535,244,3,160,239,4093878511,36126,128,83,72,150,2152941718,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1224,  AP SF,1,
9536,244,3,142,210,4093873874,6607,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,12,1121,  AP SF,1,
9538,244,3,142,210,4093873874,4733,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,14,6278,  AP SF,1,
9541,244,3,160,239,4093878511,36127,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1055,  AP SF,1,
9542,244,3,160,239,4093878511,36128,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,15,6214,  AP SF,1,
9543,77,197,128,155,1304789147,35185,41,177,26,91,699472475,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,20,16005,  APRS,1,
9544,244,3,142,210,4093873874,14835,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,12,1855,  AP SF,1,
9545,244,3,142,210,4093873874,15400,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,39,21325,  AP SF,1,
9546,244,3,160,239,4093878511,36129,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1790,  AP SF,1,
9547,244,3,160,239,4093878511,36130,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,31,21287,  AP SF,1,
9548,41,177,71,26,699483930,3106,253,37,253,43,4247125291,623,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,8,87,  AP  F,1,
9549,77,197,128,225,1304789217,51086,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,22,12038,  APRS,1,
9550,16,110,103,79,275670863,49742,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:24.,61,40341,  AP SF,1,
9551,16,110,103,79,275670863,49743,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:24.,311,270469,  AP SF,1,
9552,16,110,103,79,275670863,49744,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:24.,58,38791,  AP SF,1,
9553,16,110,103,79,275670863,49745,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:24.,56,38546,  AP SF,1,
9554,16,110,103,79,275670863,49746,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:24.,57,38424,  AP SF,1,
9559,241,82,197,177,4048733617,7786,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,1470,  AP SF,1,
9560,244,3,142,210,4093873874,13889,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,14,5107,  AP SF,1,
9561,244,3,160,239,4093878511,36131,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,5043,  AP SF,1,
9562,244,3,160,239,4093878511,36132,128,83,72,150,2152941718,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1224,  AP SF,1,
9563,244,3,142,210,4093873874,8531,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:02.,10,2419,  AP SF,1,
9564,244,3,160,239,4093878511,36133,82,242,98,77,1391616589,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:02.,11,2158,  AP SF,1,
9565,77,197,128,155,1304789147,59571,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,21,11511,  APRS,1,
9566,241,82,197,177,4048733617,15914,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,1379,  AP SF,1,
9567,244,3,160,239,4093878511,36134,128,83,72,150,2152941718,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1134,  AP SF,1,
9573,15,186,110,142,263876238,39273,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,32,10327,  AP SF,1,
9583,253,160,251,79,4255185743,1405,253,37,253,43,4247125291,446,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,50,25566,  AP SF,1,
9588,244,3,160,248,4093878520,48830,41,177,26,193,699472577,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:26.,242,208139,  AP SF,1,
9595,15,186,110,142,263876238,39282,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,34,11329,  AP SF,1,
9602,122,39,210,202,2049430218,20261,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:37,03:07.,33,21306,  APRSF,1,
9610,77,197,128,38,1304789030,24269,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,22,12190,  APRS,1,
9615,77,197,128,92,1304789084,41850,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,23,13029,  APRS,1,
9631,77,197,128,46,1304789038,22495,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,20,11634,  APRS,1,
9635,68,157,168,209,1151183057,48296,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:15.,74,21757,  AP SF,1,
9639,241,82,197,177,4048733617,6692,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,1485,  AP SF,1,
9640,244,3,160,239,4093878511,36135,128,83,72,150,2152941718,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1239,  AP SF,1,
9647,77,197,128,225,1304789217,51523,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,21,11339,  APRS,1,
9652,77,197,128,155,1304789147,35803,41,177,26,91,699472475,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,23,16846,  APRS,1,
9667,77,197,128,12,1304789004,36810,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,25,13133,  APRS,1,
9668,241,82,197,177,4048733617,12259,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,1281,  AP SF,1,
9669,244,3,160,239,4093878511,36136,128,83,72,150,2152941718,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1035,  AP SF,1,
9670,244,3,153,142,4093876622,58000,244,3,40,127,4093847679,443,TCP,12/17/2009 16:33,12/17/2009 16:37,03:25.,324,219600,  APRSF,1,
9672,41,177,176,156,699510940,5099,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:02.,8,1291,  APRS,1,
9675,241,82,197,177,4048733617,12583,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,1204,  AP SF,1,
9678,244,3,160,239,4093878511,36137,128,83,72,150,2152941718,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,959,  AP SF,1,
9679,244,3,160,204,4093878476,23538,244,3,160,89,4093878361,443,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,3033,  AP SF,1,
9680,244,3,160,239,4093878511,36138,128,71,90,164,2152159908,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:03.,40,26811,  APRSF,1,
9681,77,197,128,92,1304789084,41948,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,18,11760,  APRS,1,
9682,241,82,197,177,4048733617,9601,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,1395,  AP SF,1,
9685,77,197,128,46,1304789038,22603,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:01.,23,10369,  APRS,1,
9686,244,3,160,239,4093878511,36139,128,83,72,150,2152941718,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1150,  AP SF,1,
9692,77,197,128,155,1304789147,60048,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,23,11913,  APRS,1,
9699,41,177,3,224,699466720,52521,244,3,41,117,4093847925,8312,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,26,7408,  APRSF,1,
9700,77,197,128,38,1304789030,25017,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,21,11497,  APRS,1,
9709,77,197,128,225,1304789217,52018,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:01.,21,10766,  APRS,1,
9727,41,177,3,203,699466699,58528,244,3,31,68,4093845316,4888,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,26,2702,  APRSF,1,
9729,77,197,128,135,1304789127,16316,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:01.,19,11646,  APRS,1,
9730,68,157,168,91,1151182939,37622,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:18.,43,17761,  AP SF,1,
9731,244,145,41,106,4103154026,4252,41,177,98,143,699490959,8001,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,3,118,  AP   ,1,
9732,77,197,128,224,1304789216,40911,41,177,26,91,699472475,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,21,16007,  APRS,1,
9739,15,186,110,142,263876238,39374,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:01.,29,10911,  AP SF,1,
9751,241,82,197,177,4048733617,8205,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,1765,  AP SF,1,
9753,208,51,205,98,3493055842,1136,41,177,26,15,699472399,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:16.,58,37620,  AP SF,1,
9757,244,3,160,239,4093878511,36140,128,83,72,150,2152941718,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1519,  AP SF,1,
9758,241,82,197,177,4048733617,10490,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,13,1857,  AP SF,1,
9759,244,3,160,239,4093878511,36141,128,83,72,150,2152941718,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,10,1612,  AP SF,1,
9765,90,55,26,149,1513560725,11213,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,15,4463,  APRSF,1,
9766,244,3,160,239,4093878511,36142,244,3,31,108,4093845356,80,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,14,4402,  AP SF,1,
9775,77,197,128,164,1304789156,21565,41,177,26,176,699472560,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:01.,21,11416,  APRS,1,
9776,244,3,31,24,4093845272,1522,244,3,153,142,4093876622,57171,TCP,12/17/2009 16:33,12/17/2009 16:33,00:00.,2,10,  AP   ,1,
9777,90,55,26,149,1513560725,8936,244,3,160,239,4093878511,80,TCP,12/17/2009 16:33,12/17/2009 16:34,00:00.,10,1312,  AP SF,1,
